,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
928,0.563,0.676,1,-11.677,1,0.304,0.325,0,0.203,0.818,161.436,audio_features,1VhJodDO6dIqn5XfnDGBUJ,spotify:track:1VhJodDO6dIqn5XfnDGBUJ,https://api.spotify.com/v1/tracks/1VhJodDO6dIqn5XfnDGBUJ,https://api.spotify.com/v1/audio-analysis/1VhJodDO6dIqn5XfnDGBUJ,182506,4
929,,,,,,,,,,,,,,,,,,
930,,,,,,,,,,,,,,,,,,
931,,,,,,,,,,,,,,,,,,
932,0.505,0.712,7,-8.375,1,0.0316,0.19,0,0.817,0.84,141.877,audio_features,2msgWbc4Q9sY7esGISFiWx,spotify:track:2msgWbc4Q9sY7esGISFiWx,https://api.spotify.com/v1/tracks/2msgWbc4Q9sY7esGISFiWx,https://api.spotify.com/v1/audio-analysis/2msgWbc4Q9sY7esGISFiWx,178360,4
933,,,,,,,,,,,,,,,,,,
934,,,,,,,,,,,,,,,,,,
935,0.475,0.65,8,-6.391,1,0.0352,0.35,3.29e-06,0.0996,0.199,106.846,audio_features,3ta02cB4LPfhru6F9D4CjW,spotify:track:3ta02cB4LPfhru6F9D4CjW,https://api.spotify.com/v1/tracks/3ta02cB4LPfhru6F9D4CjW,https://api.spotify.com/v1/audio-analysis/3ta02cB4LPfhru6F9D4CjW,186000,4
936,0.827,0.678,4,-10.635,0,0.102,0.539,0,0.634,0.701,127.428,audio_features,5hijfO71dmiQXCSRRMuJ3j,spotify:track:5hijfO71dmiQXCSRRMuJ3j,https://api.spotify.com/v1/tracks/5hijfO71dmiQXCSRRMuJ3j,https://api.spotify.com/v1/audio-analysis/5hijfO71dmiQXCSRRMuJ3j,172096,4
937,,,,,,,,,,,,,,,,,,
938,0.355,0.645,4,-5.813,0,0.0397,0.483,0,0.12,0.445,97.81,audio_features,5BQwJzzQdGLvbZD43zDjuW,spotify:track:5BQwJzzQdGLvbZD43zDjuW,https://api.spotify.com/v1/tracks/5BQwJzzQdGLvbZD43zDjuW,https://api.spotify.com/v1/audio-analysis/5BQwJzzQdGLvbZD43zDjuW,178093,4
939,0.714,0.455,6,-9.992,0,0.0335,0.498,0.00392,0.0792,0.689,98.883,audio_features,3061eUfdFxjY3IGb62Nx1a,spotify:track:3061eUfdFxjY3IGb62Nx1a,https://api.spotify.com/v1/tracks/3061eUfdFxjY3IGb62Nx1a,https://api.spotify.com/v1/audio-analysis/3061eUfdFxjY3IGb62Nx1a,222360,4
940,,,,,,,,,,,,,,,,,,
941,,,,,,,,,,,,,,,,,,
942,,,,,,,,,,,,,,,,,,
943,,,,,,,,,,,,,,,,,,
944,,,,,,,,,,,,,,,,,,
945,,,,,,,,,,,,,,,,,,
946,0.783,0.782,5,-7.23,0,0.0348,0.0852,2.86e-05,0.103,0.888,131.285,audio_features,4m7p2dejJrMiiA1vg8LDPK,spotify:track:4m7p2dejJrMiiA1vg8LDPK,https://api.spotify.com/v1/tracks/4m7p2dejJrMiiA1vg8LDPK,https://api.spotify.com/v1/audio-analysis/4m7p2dejJrMiiA1vg8LDPK,271960,4
947,,,,,,,,,,,,,,,,,,
948,0.337,0.723,10,-4.257,0,0.037,0.83,0,0.699,0.289,145.468,audio_features,1wRcHQKY0ixdLGoUMD0p0u,spotify:track:1wRcHQKY0ixdLGoUMD0p0u,https://api.spotify.com/v1/tracks/1wRcHQKY0ixdLGoUMD0p0u,https://api.spotify.com/v1/audio-analysis/1wRcHQKY0ixdLGoUMD0p0u,189813,4
949,,,,,,,,,,,,,,,,,,
950,,,,,,,,,,,,,,,,,,
951,,,,,,,,,,,,,,,,,,
952,,,,,,,,,,,,,,,,,,
953,,,,,,,,,,,,,,,,,,
954,,,,,,,,,,,,,,,,,,
955,,,,,,,,,,,,,,,,,,
956,0.792,0.417,2,-13.948,1,0.0317,0.127,0,0.303,0.832,99.935,audio_features,2YDMHFV05yjkhAbh2gDm6B,spotify:track:2YDMHFV05yjkhAbh2gDm6B,https://api.spotify.com/v1/tracks/2YDMHFV05yjkhAbh2gDm6B,https://api.spotify.com/v1/audio-analysis/2YDMHFV05yjkhAbh2gDm6B,183093,4
957,,,,,,,,,,,,,,,,,,
958,0.644,0.594,7,-8.396,1,0.0291,0.221,2.01e-05,0.0858,0.723,118.879,audio_features,2tbNnbDM8vcGxlPqzyQHNj,spotify:track:2tbNnbDM8vcGxlPqzyQHNj,https://api.spotify.com/v1/tracks/2tbNnbDM8vcGxlPqzyQHNj,https://api.spotify.com/v1/audio-analysis/2tbNnbDM8vcGxlPqzyQHNj,185667,4
959,,,,,,,,,,,,,,,,,,
960,0.52,0.304,7,-9.028,1,0.0362,0.848,0,0.0884,0.385,80.338,audio_features,6sC95DOH4NWj6c22bTZf3C,spotify:track:6sC95DOH4NWj6c22bTZf3C,https://api.spotify.com/v1/tracks/6sC95DOH4NWj6c22bTZf3C,https://api.spotify.com/v1/audio-analysis/6sC95DOH4NWj6c22bTZf3C,158267,4
961,,,,,,,,,,,,,,,,,,
962,,,,,,,,,,,,,,,,,,
963,0.571,0.85,0,-4.479,1,0.0325,0.264,0.00477,0.214,0.727,98.829,audio_features,07HHIWiizlox1aoaxscHoj,spotify:track:07HHIWiizlox1aoaxscHoj,https://api.spotify.com/v1/tracks/07HHIWiizlox1aoaxscHoj,https://api.spotify.com/v1/audio-analysis/07HHIWiizlox1aoaxscHoj,187533,3
964,,,,,,,,,,,,,,,,,,
965,,,,,,,,,,,,,,,,,,
966,,,,,,,,,,,,,,,,,,
967,,,,,,,,,,,,,,,,,,
968,,,,,,,,,,,,,,,,,,
969,,,,,,,,,,,,,,,,,,
970,,,,,,,,,,,,,,,,,,
971,,,,,,,,,,,,,,,,,,
972,,,,,,,,,,,,,,,,,,
973,0.386,0.781,5,-5.777,1,0.0902,0.314,0,0.187,0.777,127.361,audio_features,5Jdagapk8O0PE29Y06uwu3,spotify:track:5Jdagapk8O0PE29Y06uwu3,https://api.spotify.com/v1/tracks/5Jdagapk8O0PE29Y06uwu3,https://api.spotify.com/v1/audio-analysis/5Jdagapk8O0PE29Y06uwu3,266440,4
974,,,,,,,,,,,,,,,,,,
975,,,,,,,,,,,,,,,,,,
976,0.499,0.6,5,-6.929,1,0.0294,0.127,0,0.172,0.498,77.979,audio_features,62JiaUfaO3wA1iIvS2MYa8,spotify:track:62JiaUfaO3wA1iIvS2MYa8,https://api.spotify.com/v1/tracks/62JiaUfaO3wA1iIvS2MYa8,https://api.spotify.com/v1/audio-analysis/62JiaUfaO3wA1iIvS2MYa8,182613,4
977,,,,,,,,,,,,,,,,,,
978,0.581,0.789,0,-6.013,0,0.0889,0.75,0,0.841,0.524,99.29,audio_features,29xVq0OlVUR1aXQhflX75E,spotify:track:29xVq0OlVUR1aXQhflX75E,https://api.spotify.com/v1/tracks/29xVq0OlVUR1aXQhflX75E,https://api.spotify.com/v1/audio-analysis/29xVq0OlVUR1aXQhflX75E,183600,4
979,,,,,,,,,,,,,,,,,,
980,,,,,,,,,,,,,,,,,,
981,,,,,,,,,,,,,,,,,,
982,,,,,,,,,,,,,,,,,,
983,,,,,,,,,,,,,,,,,,
984,,,,,,,,,,,,,,,,,,
985,,,,,,,,,,,,,,,,,,
986,,,,,,,,,,,,,,,,,,
987,,,,,,,,,,,,,,,,,,
988,,,,,,,,,,,,,,,,,,
989,,,,,,,,,,,,,,,,,,
990,0.674,0.692,2,-11.631,1,0.11,0.511,1.03e-05,0.0454,0.941,187.97,audio_features,3M5gx2rF2LGhql8iJBFZjs,spotify:track:3M5gx2rF2LGhql8iJBFZjs,https://api.spotify.com/v1/tracks/3M5gx2rF2LGhql8iJBFZjs,https://api.spotify.com/v1/audio-analysis/3M5gx2rF2LGhql8iJBFZjs,208800,4
991,,,,,,,,,,,,,,,,,,
992,0.642,0.436,0,-11.192,1,0.0333,0.834,3.39e-06,0.162,0.775,103.497,audio_features,131CXFc3np7WHcdQnyHDi6,spotify:track:131CXFc3np7WHcdQnyHDi6,https://api.spotify.com/v1/tracks/131CXFc3np7WHcdQnyHDi6,https://api.spotify.com/v1/audio-analysis/131CXFc3np7WHcdQnyHDi6,167000,4
993,,,,,,,,,,,,,,,,,,
994,0.742,0.241,2,-14.751,1,0.0349,0.846,0,0.101,0.335,102.857,audio_features,7Hy0CZtFcREucLDXB5jp6m,spotify:track:7Hy0CZtFcREucLDXB5jp6m,https://api.spotify.com/v1/tracks/7Hy0CZtFcREucLDXB5jp6m,https://api.spotify.com/v1/audio-analysis/7Hy0CZtFcREucLDXB5jp6m,183413,4
995,,,,,,,,,,,,,,,,,,
996,,,,,,,,,,,,,,,,,,
997,,,,,,,,,,,,,,,,,,
998,,,,,,,,,,,,,,,,,,
999,,,,,,,,,,,,,,,,,,
1000,0.426,0.728,4,-6.309,0,0.0412,0.355,0.000183,0.928,0.343,141.171,audio_features,6PjYSOQXBAM08XIcWmTLQE,spotify:track:6PjYSOQXBAM08XIcWmTLQE,https://api.spotify.com/v1/tracks/6PjYSOQXBAM08XIcWmTLQE,https://api.spotify.com/v1/audio-analysis/6PjYSOQXBAM08XIcWmTLQE,181905,4
1001,,,,,,,,,,,,,,,,,,
1002,,,,,,,,,,,,,,,,,,
1003,,,,,,,,,,,,,,,,,,
1004,,,,,,,,,,,,,,,,,,
1005,,,,,,,,,,,,,,,,,,
1006,0.405,0.479,9,-9.362,1,0.044,0.25,0,0.339,0.48,171.826,audio_features,1QOgYW9oq5r6evWA2A4s6a,spotify:track:1QOgYW9oq5r6evWA2A4s6a,https://api.spotify.com/v1/tracks/1QOgYW9oq5r6evWA2A4s6a,https://api.spotify.com/v1/audio-analysis/1QOgYW9oq5r6evWA2A4s6a,181173,4
1007,,,,,,,,,,,,,,,,,,
1008,,,,,,,,,,,,,,,,,,
1009,0.432,0.293,1,-13.993,1,0.0373,0.546,0.00459,0.206,0.281,106.206,audio_features,0op9SxdoWb74vYLwO68VCP,spotify:track:0op9SxdoWb74vYLwO68VCP,https://api.spotify.com/v1/tracks/0op9SxdoWb74vYLwO68VCP,https://api.spotify.com/v1/audio-analysis/0op9SxdoWb74vYLwO68VCP,153253,3
1010,,,,,,,,,,,,,,,,,,
1011,,,,,,,,,,,,,,,,,,
1012,,,,,,,,,,,,,,,,,,
1013,,,,,,,,,,,,,,,,,,
1014,,,,,,,,,,,,,,,,,,
1015,0.498,0.231,2,-16.628,1,0.0325,0.812,0.000201,0.0705,0.346,134.092,audio_features,5eGnVU7C3mRbXMergmSz9Q,spotify:track:5eGnVU7C3mRbXMergmSz9Q,https://api.spotify.com/v1/tracks/5eGnVU7C3mRbXMergmSz9Q,https://api.spotify.com/v1/audio-analysis/5eGnVU7C3mRbXMergmSz9Q,222493,4
1016,,,,,,,,,,,,,,,,,,
1017,,,,,,,,,,,,,,,,,,
1018,,,,,,,,,,,,,,,,,,
1019,,,,,,,,,,,,,,,,,,
1020,0.497,0.615,0,-7.991,1,0.0297,0.0425,0,0.0757,0.527,116.531,audio_features,0TJ88SNG3D6nM9kNPhx7YW,spotify:track:0TJ88SNG3D6nM9kNPhx7YW,https://api.spotify.com/v1/tracks/0TJ88SNG3D6nM9kNPhx7YW,https://api.spotify.com/v1/audio-analysis/0TJ88SNG3D6nM9kNPhx7YW,218573,4
1021,,,,,,,,,,,,,,,,,,
1022,,,,,,,,,,,,,,,,,,
1023,,,,,,,,,,,,,,,,,,
1024,,,,,,,,,,,,,,,,,,
1025,0.392,0.615,5,-6.403,0,0.0485,0.836,0.000143,0.213,0.348,91.999,audio_features,371nNwFetX7GVB7Po7Z1nu,spotify:track:371nNwFetX7GVB7Po7Z1nu,https://api.spotify.com/v1/tracks/371nNwFetX7GVB7Po7Z1nu,https://api.spotify.com/v1/audio-analysis/371nNwFetX7GVB7Po7Z1nu,175443,4
1026,,,,,,,,,,,,,,,,,,
1027,,,,,,,,,,,,,,,,,,
1028,,,,,,,,,,,,,,,,,,
1029,0.266,0.598,10,-4.362,1,0.0351,0.632,0,0.209,0.512,171.666,audio_features,2KYlV00chBWcckA8smxYJW,spotify:track:2KYlV00chBWcckA8smxYJW,https://api.spotify.com/v1/tracks/2KYlV00chBWcckA8smxYJW,https://api.spotify.com/v1/audio-analysis/2KYlV00chBWcckA8smxYJW,209787,4
1030,,,,,,,,,,,,,,,,,,
1031,,,,,,,,,,,,,,,,,,
1032,,,,,,,,,,,,,,,,,,
1033,,,,,,,,,,,,,,,,,,
1034,0.632,0.755,8,-3.402,0,0.284,0.218,0,0.0536,0.773,103.49,audio_features,4xuQ7KieQmHXiYdh965WQR,spotify:track:4xuQ7KieQmHXiYdh965WQR,https://api.spotify.com/v1/tracks/4xuQ7KieQmHXiYdh965WQR,https://api.spotify.com/v1/audio-analysis/4xuQ7KieQmHXiYdh965WQR,170600,4
1035,,,,,,,,,,,,,,,,,,
1036,,,,,,,,,,,,,,,,,,
1037,,,,,,,,,,,,,,,,,,
1038,,,,,,,,,,,,,,,,,,
1039,0.441,0.926,2,-4.736,1,0.046,0.423,3.38e-06,0.235,0.779,147.564,audio_features,0RzhMHIsFMbOGh0oWDvNNK,spotify:track:0RzhMHIsFMbOGh0oWDvNNK,https://api.spotify.com/v1/tracks/0RzhMHIsFMbOGh0oWDvNNK,https://api.spotify.com/v1/audio-analysis/0RzhMHIsFMbOGh0oWDvNNK,168827,4
1040,,,,,,,,,,,,,,,,,,
1041,,,,,,,,,,,,,,,,,,
1042,,,,,,,,,,,,,,,,,,
1043,0.603,0.52,4,-7.885,1,0.0347,0.792,0.000668,0.112,0.481,89.248,audio_features,3SmDP7wT0J7NTHtzB896PD,spotify:track:3SmDP7wT0J7NTHtzB896PD,https://api.spotify.com/v1/tracks/3SmDP7wT0J7NTHtzB896PD,https://api.spotify.com/v1/audio-analysis/3SmDP7wT0J7NTHtzB896PD,176027,4
1044,,,,,,,,,,,,,,,,,,
1045,,,,,,,,,,,,,,,,,,
1046,,,,,,,,,,,,,,,,,,
1047,0.475,0.586,0,-6.719,1,0.0442,0.293,0,0.0863,0.352,109.898,audio_features,6ThJAONKSkyQxnfLmmtpIh,spotify:track:6ThJAONKSkyQxnfLmmtpIh,https://api.spotify.com/v1/tracks/6ThJAONKSkyQxnfLmmtpIh,https://api.spotify.com/v1/audio-analysis/6ThJAONKSkyQxnfLmmtpIh,192373,4
1048,,,,,,,,,,,,,,,,,,
1049,,,,,,,,,,,,,,,,,,
1050,,,,,,,,,,,,,,,,,,
1051,0.72,0.686,2,-8.698,1,0.126,0.781,0,0.18,0.604,95.966,audio_features,5x4vPEqiO7mzrI2QG3S4YV,spotify:track:5x4vPEqiO7mzrI2QG3S4YV,https://api.spotify.com/v1/tracks/5x4vPEqiO7mzrI2QG3S4YV,https://api.spotify.com/v1/audio-analysis/5x4vPEqiO7mzrI2QG3S4YV,237153,4
1052,,,,,,,,,,,,,,,,,,
1053,,,,,,,,,,,,,,,,,,
1054,,,,,,,,,,,,,,,,,,
1055,0.415,0.428,2,-9.313,1,0.0254,0.132,0,0.297,0.652,81.352,audio_features,08HeIb9BidFjKROf9ptln0,spotify:track:08HeIb9BidFjKROf9ptln0,https://api.spotify.com/v1/tracks/08HeIb9BidFjKROf9ptln0,https://api.spotify.com/v1/audio-analysis/08HeIb9BidFjKROf9ptln0,214573,4
1056,,,,,,,,,,,,,,,,,,
1057,0.369,0.7,9,-7.628,0,0.0386,0.259,0,0.138,0.37,93.639,audio_features,6jy8sZcvlXJwClG6pof8XO,spotify:track:6jy8sZcvlXJwClG6pof8XO,https://api.spotify.com/v1/tracks/6jy8sZcvlXJwClG6pof8XO,https://api.spotify.com/v1/audio-analysis/6jy8sZcvlXJwClG6pof8XO,178227,4
1058,0.384,0.465,1,-7.158,1,0.0303,0.494,1.49e-06,0.076,0.351,117.031,audio_features,5yyEIHirG13Ya2rcBvIpC5,spotify:track:5yyEIHirG13Ya2rcBvIpC5,https://api.spotify.com/v1/tracks/5yyEIHirG13Ya2rcBvIpC5,https://api.spotify.com/v1/audio-analysis/5yyEIHirG13Ya2rcBvIpC5,195813,4
1059,0.544,0.669,3,-4.314,0,0.0283,0.651,1.35e-06,0.178,0.462,100.473,audio_features,3682WlWtLmx44QNpB6Py4X,spotify:track:3682WlWtLmx44QNpB6Py4X,https://api.spotify.com/v1/tracks/3682WlWtLmx44QNpB6Py4X,https://api.spotify.com/v1/audio-analysis/3682WlWtLmx44QNpB6Py4X,159013,3
1060,,,,,,,,,,,,,,,,,,
1061,0.378,0.519,4,-10.691,1,0.127,0.616,2.57e-05,0.178,0.601,181.358,audio_features,20vPs9ZVq3hcbKAs2o3QE1,spotify:track:20vPs9ZVq3hcbKAs2o3QE1,https://api.spotify.com/v1/tracks/20vPs9ZVq3hcbKAs2o3QE1,https://api.spotify.com/v1/audio-analysis/20vPs9ZVq3hcbKAs2o3QE1,209773,3
1062,,,,,,,,,,,,,,,,,,
1063,0.36,0.413,4,-9.966,1,0.037,0.782,0,0.315,0.629,180.243,audio_features,4oJxJpFIGUHlX6limr6rH1,spotify:track:4oJxJpFIGUHlX6limr6rH1,https://api.spotify.com/v1/tracks/4oJxJpFIGUHlX6limr6rH1,https://api.spotify.com/v1/audio-analysis/4oJxJpFIGUHlX6limr6rH1,183067,4
1064,,,,,,,,,,,,,,,,,,
1065,0.358,0.304,7,-17.003,1,0.0303,0.955,0.921,0.125,0.531,89.557,audio_features,6XTFPBCx1F8q9V2CgXnUWO,spotify:track:6XTFPBCx1F8q9V2CgXnUWO,https://api.spotify.com/v1/tracks/6XTFPBCx1F8q9V2CgXnUWO,https://api.spotify.com/v1/audio-analysis/6XTFPBCx1F8q9V2CgXnUWO,172373,4
1066,0.565,0.54,4,-6.616,1,0.0318,0.27,0,0.281,0.673,98.721,audio_features,3g2JgkeNR1csWkiYxMjnDs,spotify:track:3g2JgkeNR1csWkiYxMjnDs,https://api.spotify.com/v1/tracks/3g2JgkeNR1csWkiYxMjnDs,https://api.spotify.com/v1/audio-analysis/3g2JgkeNR1csWkiYxMjnDs,193973,4
1067,,,,,,,,,,,,,,,,,,
1068,,,,,,,,,,,,,,,,,,
1069,,,,,,,,,,,,,,,,,,
1070,0.508,0.623,9,-11.237,0,0.0531,0.444,4.16e-06,0.353,0.495,134.222,audio_features,2xzg2um6uPJiSl5hd89wAp,spotify:track:2xzg2um6uPJiSl5hd89wAp,https://api.spotify.com/v1/tracks/2xzg2um6uPJiSl5hd89wAp,https://api.spotify.com/v1/audio-analysis/2xzg2um6uPJiSl5hd89wAp,173280,4
1071,,,,,,,,,,,,,,,,,,
1072,0.477,0.26,0,-11.915,0,0.0314,0.861,0.000264,0.126,0.316,123.525,audio_features,7wLYU9xbF3rGxN8ZYTy0NS,spotify:track:7wLYU9xbF3rGxN8ZYTy0NS,https://api.spotify.com/v1/tracks/7wLYU9xbF3rGxN8ZYTy0NS,https://api.spotify.com/v1/audio-analysis/7wLYU9xbF3rGxN8ZYTy0NS,160488,4
1073,,,,,,,,,,,,,,,,,,
1074,0.68,0.647,10,-8.321,1,0.0884,0.886,1.15e-05,0.858,0.807,125.206,audio_features,3lPcK9X0uudmYsz0dvshWo,spotify:track:3lPcK9X0uudmYsz0dvshWo,https://api.spotify.com/v1/tracks/3lPcK9X0uudmYsz0dvshWo,https://api.spotify.com/v1/audio-analysis/3lPcK9X0uudmYsz0dvshWo,172479,4
1075,,,,,,,,,,,,,,,,,,
1076,,,,,,,,,,,,,,,,,,
1077,0.472,0.218,1,-13.678,1,0.0323,0.617,0.000167,0.221,0.246,93.888,audio_features,0oNTJpKhjSGg4XCmaZtrRl,spotify:track:0oNTJpKhjSGg4XCmaZtrRl,https://api.spotify.com/v1/tracks/0oNTJpKhjSGg4XCmaZtrRl,https://api.spotify.com/v1/audio-analysis/0oNTJpKhjSGg4XCmaZtrRl,181667,4
1078,,,,,,,,,,,,,,,,,,
1079,0.471,0.612,10,-7.537,1,0.0386,0.416,0,0.124,0.352,89.185,audio_features,2xP527eRRBFYqxiHL6DZk1,spotify:track:2xP527eRRBFYqxiHL6DZk1,https://api.spotify.com/v1/tracks/2xP527eRRBFYqxiHL6DZk1,https://api.spotify.com/v1/audio-analysis/2xP527eRRBFYqxiHL6DZk1,163533,4
1080,,,,,,,,,,,,,,,,,,
1081,,,,,,,,,,,,,,,,,,
1082,0.35,0.463,5,-7.271,1,0.0274,0.539,3.93e-05,0.173,0.497,105.79,audio_features,13tx9je0ftBgu6BKpsQDo4,spotify:track:13tx9je0ftBgu6BKpsQDo4,https://api.spotify.com/v1/tracks/13tx9je0ftBgu6BKpsQDo4,https://api.spotify.com/v1/audio-analysis/13tx9je0ftBgu6BKpsQDo4,212987,4
1083,0.717,0.384,8,-13.577,1,0.0337,0.796,9.34e-05,0.349,0.96,110.268,audio_features,0EUjJWkCWNmdZmGCxzYZOH,spotify:track:0EUjJWkCWNmdZmGCxzYZOH,https://api.spotify.com/v1/tracks/0EUjJWkCWNmdZmGCxzYZOH,https://api.spotify.com/v1/audio-analysis/0EUjJWkCWNmdZmGCxzYZOH,181120,4
1084,,,,,,,,,,,,,,,,,,
1085,0.299,0.53,0,-4.455,1,0.0363,0.13,0,0.207,0.654,174.026,audio_features,3vO7n5l3c0Wa1ycc7DIgtT,spotify:track:3vO7n5l3c0Wa1ycc7DIgtT,https://api.spotify.com/v1/tracks/3vO7n5l3c0Wa1ycc7DIgtT,https://api.spotify.com/v1/audio-analysis/3vO7n5l3c0Wa1ycc7DIgtT,207413,4
1086,,,,,,,,,,,,,,,,,,
1087,,,,,,,,,,,,,,,,,,
1088,,,,,,,,,,,,,,,,,,
1089,0.411,0.506,10,-9.955,0,0.048,0.638,0,0.0919,0.487,125.807,audio_features,26kqG5c2t2e4UPnYQ8LuMl,spotify:track:26kqG5c2t2e4UPnYQ8LuMl,https://api.spotify.com/v1/tracks/26kqG5c2t2e4UPnYQ8LuMl,https://api.spotify.com/v1/audio-analysis/26kqG5c2t2e4UPnYQ8LuMl,190398,4
1090,,,,,,,,,,,,,,,,,,
1091,,,,,,,,,,,,,,,,,,
1092,,,,,,,,,,,,,,,,,,
1093,,,,,,,,,,,,,,,,,,
1094,0.355,0.446,5,-9.052,1,0.0309,0.786,0.00823,0.0845,0.598,83.011,audio_features,1YfqKyhFhQMsJnnOAJ08oS,spotify:track:1YfqKyhFhQMsJnnOAJ08oS,https://api.spotify.com/v1/tracks/1YfqKyhFhQMsJnnOAJ08oS,https://api.spotify.com/v1/audio-analysis/1YfqKyhFhQMsJnnOAJ08oS,214333,4
1095,0.38,0.45,7,-8.936,1,0.0308,0.345,0,0.0712,0.338,116.0,audio_features,6cmUzhdUePOrrWL3Ofx0rV,spotify:track:6cmUzhdUePOrrWL3Ofx0rV,https://api.spotify.com/v1/tracks/6cmUzhdUePOrrWL3Ofx0rV,https://api.spotify.com/v1/audio-analysis/6cmUzhdUePOrrWL3Ofx0rV,191733,4
1096,,,,,,,,,,,,,,,,,,
1097,,,,,,,,,,,,,,,,,,
1098,,,,,,,,,,,,,,,,,,
1099,,,,,,,,,,,,,,,,,,
1100,,,,,,,,,,,,,,,,,,
1101,0.707,0.427,3,-8.727,1,0.039,0.642,0,0.198,0.781,125.907,audio_features,1eM9Y8taUZ9wgt2s5EdLnF,spotify:track:1eM9Y8taUZ9wgt2s5EdLnF,https://api.spotify.com/v1/tracks/1eM9Y8taUZ9wgt2s5EdLnF,https://api.spotify.com/v1/audio-analysis/1eM9Y8taUZ9wgt2s5EdLnF,175647,4
1102,,,,,,,,,,,,,,,,,,
1103,,,,,,,,,,,,,,,,,,
1104,0.481,0.633,7,-9.805,1,0.0475,0.301,0,0.371,0.845,102.177,audio_features,5U8kiKn0yGDttwymtUy5LB,spotify:track:5U8kiKn0yGDttwymtUy5LB,https://api.spotify.com/v1/tracks/5U8kiKn0yGDttwymtUy5LB,https://api.spotify.com/v1/audio-analysis/5U8kiKn0yGDttwymtUy5LB,170342,4
1105,,,,,,,,,,,,,,,,,,
1106,,,,,,,,,,,,,,,,,,
1107,,,,,,,,,,,,,,,,,,
1108,,,,,,,,,,,,,,,,,,
1109,0.25,0.637,3,-5.477,1,0.0431,0.621,0,0.492,0.76,181.472,audio_features,21xC67c7diIerIlEN6pjHq,spotify:track:21xC67c7diIerIlEN6pjHq,https://api.spotify.com/v1/tracks/21xC67c7diIerIlEN6pjHq,https://api.spotify.com/v1/audio-analysis/21xC67c7diIerIlEN6pjHq,168438,3
1110,0.264,0.317,3,-12.019,0,0.0333,0.867,4.15e-05,0.29,0.314,88.518,audio_features,7B4uAyj4X3qs8YXdV4wwhS,spotify:track:7B4uAyj4X3qs8YXdV4wwhS,https://api.spotify.com/v1/tracks/7B4uAyj4X3qs8YXdV4wwhS,https://api.spotify.com/v1/audio-analysis/7B4uAyj4X3qs8YXdV4wwhS,168160,5
1111,,,,,,,,,,,,,,,,,,
1112,,,,,,,,,,,,,,,,,,
1113,0.555,0.4,8,-10.324,1,0.0262,0.707,0,0.155,0.527,106.489,audio_features,3SJPRPwpF0MTFKPrshBeKM,spotify:track:3SJPRPwpF0MTFKPrshBeKM,https://api.spotify.com/v1/tracks/3SJPRPwpF0MTFKPrshBeKM,https://api.spotify.com/v1/audio-analysis/3SJPRPwpF0MTFKPrshBeKM,178960,3
1114,,,,,,,,,,,,,,,,,,
1115,,,,,,,,,,,,,,,,,,
1116,0.466,0.746,1,-6.484,1,0.0496,0.652,0,0.091,0.82,131.264,audio_features,059G9tpE3kl6wz3kiddaN0,spotify:track:059G9tpE3kl6wz3kiddaN0,https://api.spotify.com/v1/tracks/059G9tpE3kl6wz3kiddaN0,https://api.spotify.com/v1/audio-analysis/059G9tpE3kl6wz3kiddaN0,130493,4
1117,,,,,,,,,,,,,,,,,,
1118,,,,,,,,,,,,,,,,,,
1119,,,,,,,,,,,,,,,,,,
1120,0.376,0.673,10,-7.521,1,0.0321,0.0838,6.43e-06,0.102,0.662,183.204,audio_features,2grqeM6FaeDGmH1MUiW3kf,spotify:track:2grqeM6FaeDGmH1MUiW3kf,https://api.spotify.com/v1/tracks/2grqeM6FaeDGmH1MUiW3kf,https://api.spotify.com/v1/audio-analysis/2grqeM6FaeDGmH1MUiW3kf,140520,3
1121,0.353,0.453,1,-8.07,0,0.0414,0.579,0,0.944,0.329,163.91,audio_features,2ult3HJ9JaycnUd4ys0fIh,spotify:track:2ult3HJ9JaycnUd4ys0fIh,https://api.spotify.com/v1/tracks/2ult3HJ9JaycnUd4ys0fIh,https://api.spotify.com/v1/audio-analysis/2ult3HJ9JaycnUd4ys0fIh,224213,3
1122,,,,,,,,,,,,,,,,,,
1123,0.635,0.58,2,-11.751,1,0.0458,0.612,0.00322,0.145,0.681,114.809,audio_features,1LJBjzgw3YDlFEWSvruhI4,spotify:track:1LJBjzgw3YDlFEWSvruhI4,https://api.spotify.com/v1/tracks/1LJBjzgw3YDlFEWSvruhI4,https://api.spotify.com/v1/audio-analysis/1LJBjzgw3YDlFEWSvruhI4,167493,4
1124,,,,,,,,,,,,,,,,,,
1125,0.66,0.501,10,-7.805,1,0.0331,0.378,0,0.555,0.611,125.407,audio_features,1wTSmFsq5noeiitpwifvIG,spotify:track:1wTSmFsq5noeiitpwifvIG,https://api.spotify.com/v1/tracks/1wTSmFsq5noeiitpwifvIG,https://api.spotify.com/v1/audio-analysis/1wTSmFsq5noeiitpwifvIG,138253,4
1126,0.684,0.812,7,-7.359,0,0.0278,0.0498,0.0606,0.1,0.821,118.009,audio_features,5WfS4zGq70poqn2MVwnT6B,spotify:track:5WfS4zGq70poqn2MVwnT6B,https://api.spotify.com/v1/tracks/5WfS4zGq70poqn2MVwnT6B,https://api.spotify.com/v1/audio-analysis/5WfS4zGq70poqn2MVwnT6B,165152,4
